Year;x;q(x);l(x);d(x);L(x);T(x);e(x);D(x);M(x);A(x);N(x);a(x);12a(x)
1993;75;0.016221;81256;1318;80597;1263324;15.55;14763;10399;0.7044;194113;13.1483;152.28
1993;76;0.018078;79938;1445;79216;1182726;14.80;14197;10165;0.7160;179349;12.6326;146.09
1993;77;0.019955;78493;1566;77710;1103511;14.06;13627;9914;0.7275;165152;12.1193;139.93
1993;78;0.021785;76927;1676;76089;1025801;13.33;13055;9648;0.7390;151525;11.6066;133.78
1993;79;0.023766;75251;1788;74357;949712;12.62;12484;9370;0.7506;138470;11.0922;127.61
1993;80;0.026031;73463;1912;72506;875355;11.92;11913;9080;0.7622;125986;10.5757;121.41
1993;81;0.028990;71550;2074;70513;802849;11.22;11342;8777;0.7739;114074;10.0577;115.19
1993;82;0.033053;69476;2296;68328;732336;10.54;10765;8456;0.7855;102732;9.5427;109.01
1993;83;0.038491;67180;2586;65887;664008;9.88;10176;8108;0.7968;91966;9.0379;102.95
1993;84;0.045115;64594;2914;63137;598121;9.26;9564;7725;0.8077;81791;8.5520;97.12
1993;85;0.052564;61680;3242;60059;534984;8.67;8927;7303;0.8181;72227;8.0907;91.59
1993;86;0.060522;58438;3537;56669;474926;8.13;8268;6845;0.8279;63299;7.6562;86.37
1993;87;0.068796;54901;3777;53012;418256;7.62;7593;6355;0.8370;55032;7.2479;81.48
1993;88;0.077337;51124;3954;49147;365244;7.14;6911;5845;0.8457;47439;6.8639;76.87
1993;89;0.086235;47170;4068;45136;316097;6.70;6234;5322;0.8538;40528;6.5015;72.52
1993;90;0.095621;43102;4121;41042;270961;6.29;5568;4797;0.8615;34294;6.1592;68.41
1993;91;0.105651;38981;4118;36922;229919;5.90;4922;4276;0.8688;28726;5.8359;64.53
1993;92;0.116487;34863;4061;32832;192998;5.54;4303;3768;0.8756;23804;5.5315;60.88
1993;93;0.128273;30801;3951;28826;160166;5.20;3717;3278;0.8820;19500;5.2470;57.46
1993;94;0.141145;26850;3790;24956;131340;4.89;3167;2812;0.8879;15784;4.9840;54.31
1993;95;0.154040;23061;3552;21285;106384;4.61;2659;2375;0.8933;12617;4.7454;51.44
1993;96;0.166730;19508;3253;17882;85100;4.36;2199;1975;0.8982;9958;4.5292;48.85
1993;97;0.178964;16256;2909;14801;67218;4.13;1791;1616;0.9026;7760;4.3328;46.49
1993;98;0.190485;13347;2542;12075;52416;3.93;1437;1303;0.9066;5969;4.1526;44.33
1993;99;0.201030;10804;2172;9718;40341;3.73;1137;1036;0.9104;4531;3.9840;42.31
1993;100;0.212162;8632;1831;7717;30623;3.55;888;812;0.9141;3394;3.8207;40.35
1993;101;0.223914;6801;1523;6039;22906;3.37;684;628;0.9177;2506;3.6626;38.45
1993;102;0.236320;5278;1247;4654;16867;3.20;519;478;0.9211;1822;3.5097;36.62
1993;103;0.249418;4031;1005;3528;12212;3.03;387;358;0.9244;1303;3.3620;34.84
1993;104;0.263246;3025;796;2627;8684;2.87;284;264;0.9276;915;3.2192;33.13
1993;105;0.277844;2229;619;1919;6057;2.72;205;191;0.9307;631;3.0814;31.48
1993;106;0.293257;1610;472;1374;4138;2.57;145;135;0.9337;426;2.9486;29.88
1993;107;0.309529;1138;352;962;2764;2.43;100;94;0.9366;282;2.8205;28.35
1993;108;0.326710;785;257;657;1803;2.29;67;63;0.9394;182;2.6973;26.87
1993;109;0.344848;529;182;438;1145;2.17;44;42;0.9420;114;2.5788;25.45
1993;110;0.364000;346;126;283;708;2.04;28;27;0.9446;70;2.4653;24.08
1993;111;0.384221;220;85;178;424;1.93;18;17;0.9470;42;2.3569;22.78
1993;112;0.405571;136;55;108;246;1.82;11;10;0.9493;24;2.2543;21.55
1993;113;0.428114;81;35;63;138;1.71;6;6;0.9515;13;2.1585;20.40
1993;114;0.449482;46;21;36;75;1.62;3;3;0.9534;7;2.0724;19.37
1993;115;0.469884;25;12;19;39;1.54;2;2;0.9552;4;1.9928;18.41
1993;116;0.491221;13;7;10;20;1.45;1;1;0.9569;2;1.9159;17.49
1993;117;0.513533;7;4;5;9;1.38;0;0;0.9586;1;1.8417;16.60
1993;118;0.536867;3;2;2;4;1.30;0;0;0.9602;0;1.7700;15.74
1993;119;0.561269;2;1;1;2;1.23;0;0;0.9618;0;1.7008;14.91
1994;0;0.007192;100000;719;99377;8444056;84.44;100000;15952;0.1595;3738296;37.3830;443.10
1994;1;0.000562;99281;56;99253;8344679;84.05;97049;15249;0.1571;3638296;37.4894;444.37
1994;2;0.000325;99225;32;99209;8245426;83.10;94813;15196;0.1603;3541248;37.3496;442.70
1994;3;0.000249;99193;25;99180;8146217;82.13;92652;15166;0.1637;3446434;37.1977;440.87
1994;4;0.000187;99168;19;99159;8047037;81.15;90546;15143;0.1672;3353782;37.0395;438.97
1994;5;0.000173;99150;17;99141;7947878;80.16;88494;15127;0.1709;3263236;36.8753;437.00
1994;6;0.000150;99132;15;99125;7848737;79.17;86489;15112;0.1747;3174743;36.7068;434.98
1994;7;0.000139;99118;14;99111;7749612;78.19;84532;15099;0.1786;3088253;36.5335;432.90
1994;8;0.000128;99104;13;99097;7650501;77.20;82620;15088;0.1826;3003721;36.3558;430.77
1994;9;0.000112;99091;11;99086;7551404;76.21;80752;15077;0.1867;2921101;36.1737;428.58
1994;10;0.000107;99080;11;99075;7452318;75.22;78928;15069;0.1909;2840349;35.9867;426.34
1994;11;0.000105;99069;10;99064;7353243;74.22;77145;15060;0.1952;2761421;35.7952;424.04
1994;12;0.000110;99059;11;99054;7254179;73.23;75403;15052;0.1996;2684276;35.5992;421.69
1994;13;0.000152;99048;15;99041;7155125;72.24;73699;15044;0.2041;2608874;35.3989;419.29
1994;14;0.000186;99033;18;99024;7056085;71.25;72031;15033;0.2087;2535175;35.1954;416.85
1994;15;0.000229;99015;23;99003;6957061;70.26;70399;15020;0.2134;2463143;34.9885;414.36
1994;16;0.000245;98992;24;98980;6858058;69.28;68800;15004;0.2181;2392744;34.7782;411.84
1994;17;0.000285;98968;28;98954;6759078;68.30;67237;14988;0.2229;2323944;34.5635;409.26
1994;18;0.000310;98940;31;98924;6660124;67.32;65707;14969;0.2278;2256707;34.3453;406.64
1994;19;0.000334;98909;33;98892;6561200;66.34;64209;14949;0.2328;2191001;34.1228;403.97
1994;20;0.000374;98876;37;98857;6462308;65.36;62745;14928;0.2379;2126791;33.8959;401.25
1994;21;0.000437;98839;43;98817;6363450;64.38;61311;14905;0.2431;2064047;33.6651;398.48
1994;22;0.000506;98796;50;98771;6264633;63.41;59907;14879;0.2484;2002736;33.4310;395.67
1994;23;0.000551;98746;54;98719;6165862;62.44;58530;14850;0.2537;1942829;33.1937;392.82
1994;24;0.000551;98691;54;98664;6067144;61.48;57183;14818;0.2591;1884299;32.9523;389.93
1994;25;0.000585;98637;58;98608;5968479;60.51;55866;14787;0.2647;1827116;32.7052;386.96
1994;26;0.000622;98579;61;98549;5869871;59.54;54578;14755;0.2704;1771250;32.4534;383.94
1994;27;0.000664;98518;65;98485;5771323;58.58;53318;14722;0.2761;1716672;32.1969;380.86
1994;28;0.000713;98453;70;98417;5672837;57.62;52085;14688;0.2820;1663354;31.9356;377.73
1994;29;0.000769;98382;76;98345;5574420;56.66;50877;14651;0.2880;1611269;31.6697;374.54
1994;30;0.000827;98307;81;98266;5476075;55.70;49695;14613;0.2941;1560392;31.3993;371.29
1994;31;0.000884;98225;87;98182;5377809;54.75;48538;14573;0.3002;1510697;31.1242;367.99
1994;32;0.000934;98139;92;98093;5279627;53.80;47405;14531;0.3065;1462159;30.8443;364.63
1994;33;0.000974;98047;96;97999;5181534;52.85;46295;14488;0.3129;1414755;30.5593;361.21
1994;34;0.001008;97951;99;97902;5083535;51.90;45211;14444;0.3195;1368459;30.2686;357.72
1994;35;0.001044;97853;102;97802;4985633;50.95;44149;14399;0.3261;1323249;29.9720;354.16
1994;36;0.001083;97751;106;97698;4887831;50.00;43112;14354;0.3329;1279099;29.6693;350.53
1994;37;0.001120;97645;109;97590;4790134;49.06;42097;14308;0.3399;1235987;29.3605;346.83
1994;38;0.001154;97535;113;97479;4692544;48.11;41104;14262;0.3470;1193890;29.0453;343.04
1994;39;0.001190;97423;116;97365;4595065;47.17;40134;14216;0.3542;1152786;28.7235;339.18
1994;40;0.001232;97307;120;97247;4497700;46.22;39185;14169;0.3616;1112652;28.3950;335.24
1994;41;0.001284;97187;125;97125;4400453;45.28;38257;14122;0.3691;1073467;28.0596;331.22
1994;42;0.001346;97062;131;96997;4303328;44.34;37349;14074;0.3768;1035211;27.7176;327.11
1994;43;0.001419;96932;137;96863;4206331;43.39;36460;14025;0.3847;997862;27.3689;322.93
1994;44;0.001505;96794;146;96721;4109469;42.46;35589;13974;0.3927;961403;27.0137;318.66
1994;45;0.001600;96648;155;96571;4012747;41.52;34737;13922;0.4008;925813;26.6521;314.33
1994;46;0.001711;96494;165;96411;3916176;40.58;33902;13868;0.4091;891076;26.2842;309.91
1994;47;0.001851;96329;178;96240;3819765;39.65;33083;13811;0.4175;857175;25.9100;305.42
1994;48;0.002024;96150;195;96053;3723525;38.73;32279;13751;0.4260;824092;25.5302;300.86
1994;49;0.002224;95956;213;95849;3627472;37.80;31489;13687;0.4347;791813;25.1453;296.24
1994;50;0.002433;95742;233;95626;3531623;36.89;30713;13619;0.4434;760323;24.7557;291.57
1994;51;0.002648;95509;253;95383;3435997;35.98;29949;13546;0.4523;729610;24.3614;286.84
1994;52;0.002880;95257;274;95119;3340614;35.07;29199;13468;0.4613;699661;23.9622;282.05
1994;53;0.003126;94982;297;94834;3245495;34.17;28460;13386;0.4703;670462;23.5581;277.20
1994;54;0.003382;94685;320;94525;3150661;33.28;27733;13299;0.4795;642002;23.1493;272.29
1994;55;0.003669;94365;346;94192;3056136;32.39;27018;13207;0.4888;614269;22.7357;267.33
1994;56;0.003956;94019;372;93833;2961944;31.50;26314;13110;0.4982;587251;22.3175;262.31
1994;57;0.004186;93647;392;93451;2868111;30.63;25620;13009;0.5078;560938;21.8944;257.23
1994;58;0.004334;93255;404;93053;2774660;29.75;24939;12904;0.5174;535318;21.4648;252.08
1994;59;0.004438;92851;412;92645;2681608;28.88;24273;12798;0.5273;510378;21.0266;246.82
1994;60;0.004546;92439;420;92228;2588963;28.01;23622;12693;0.5373;486105;20.5786;241.44
1994;61;0.004718;92018;434;91801;2496735;27.13;22986;12588;0.5476;462483;20.1203;235.94
1994;62;0.004983;91584;456;91356;2404933;26.26;22363;12482;0.5581;439498;19.6528;230.33
1994;63;0.005378;91128;490;90883;2313577;25.39;21751;12373;0.5688;417135;19.1774;224.63
1994;64;0.005891;90638;534;90371;2222694;24.52;21148;12259;0.5797;395383;18.6960;218.85
1994;65;0.006502;90104;586;89811;2132324;23.67;20551;12137;0.5906;374235;18.2103;213.02
1994;66;0.007167;89518;642;89197;2042513;22.82;19958;12006;0.6016;353684;17.7214;207.16
1994;67;0.007861;88876;699;88527;1953315;21.98;19370;11866;0.6126;333726;17.2294;201.25
1994;68;0.008561;88178;755;87800;1864788;21.15;18785;11718;0.6238;314357;16.7343;195.31
1994;69;0.009293;87423;812;87017;1776988;20.33;18206;11560;0.6350;295572;16.2351;189.32
1994;70;0.010153;86611;879;86171;1689971;19.51;17631;11395;0.6463;277366;15.7317;183.28
1994;71;0.011150;85731;956;85253;1603800;18.71;17060;11220;0.6577;259735;15.2252;177.20
1994;72;0.012208;84775;1035;84258;1518547;17.91;16490;11034;0.6691;242675;14.7164;171.10
1994;73;0.013321;83740;1115;83183;1434289;17.13;15923;10837;0.6806;226185;14.2053;164.96
1994;74;0.014543;82625;1202;82024;1351106;16.35;15357;10630;0.6922;210263;13.6914;158.80
1994;75;0.016106;81423;1311;80768;1269082;15.59;14794;10412;0.7038;194905;13.1749;152.60
1994;76;0.017953;80112;1438;79393;1188315;14.83;14228;10179;0.7154;180112;12.6588;146.41
1994;77;0.019817;78674;1559;77894;1108922;14.10;13659;9929;0.7269;165884;12.1450;140.24
1994;78;0.021631;77114;1668;76280;1031028;13.37;13087;9664;0.7385;152225;11.6319;134.08
1994;79;0.023592;75446;1780;74556;954748;12.65;12516;9388;0.7501;139138;11.1169;127.90
1994;80;0.025835;73666;1903;72715;880191;11.95;11946;9099;0.7617;126622;10.5996;121.70
1994;81;0.028772;71763;2065;70731;807476;11.25;11376;8797;0.7734;114676;10.0809;115.47
1994;82;0.032818;69699;2287;68555;736745;10.57;10800;8477;0.7850;103301;9.5649;109.28
1994;83;0.038246;67411;2578;66122;668190;9.91;10211;8131;0.7963;92501;9.0592;103.21
1994;84;0.044862;64833;2909;63379;602068;9.29;9599;7749;0.8073;82290;8.5724;97.37
1994;85;0.052300;61924;3239;60305;538690;8.70;8963;7328;0.8177;72691;8.1105;91.83
1994;86;0.060242;58686;3535;56918;478385;8.15;8303;6870;0.8274;63728;7.6754;86.61
1994;87;0.068491;55150;3777;53262;421466;7.64;7627;6381;0.8366;55425;7.2667;81.70
1994;88;0.077000;51373;3956;49395;368205;7.17;6945;5870;0.8453;47798;6.8822;77.09
1994;89;0.085858;47417;4071;45382;318809;6.72;6266;5348;0.8534;40853;6.5195;72.73
1994;90;0.095199;43346;4127;41283;273428;6.31;5599;4822;0.8611;34587;6.1768;68.62
1994;91;0.105180;39220;4125;37157;232145;5.92;4952;4301;0.8684;28987;5.8531;64.74
1994;92;0.115964;35095;4070;33060;194987;5.56;4332;3792;0.8753;24035;5.5483;61.08
1994;93;0.127696;31025;3962;29044;161928;5.22;3743;3301;0.8817;19703;5.2632;57.66
1994;94;0.140514;27063;3803;25162;132884;4.91;3192;2833;0.8876;15959;4.9997;54.50
1994;95;0.153356;23260;3567;21477;107722;4.63;2682;2395;0.8930;12767;4.7606;51.63
1994;96;0.165993;19693;3269;18059;86245;4.38;2220;1993;0.8978;10085;4.5440;49.03
1994;97;0.178177;16424;2926;14961;68186;4.15;1809;1633;0.9023;7866;4.3471;46.66
1994;98;0.189651;13498;2560;12218;53225;3.94;1454;1317;0.9063;6056;4.1664;44.50
1994;99;0.200153;10938;2189;9843;41007;3.75;1151;1048;0.9101;4603;3.9973;42.47
1994;100;0.211239;8749;1848;7825;31164;3.56;900;823;0.9138;3451;3.8336;40.50
1994;101;0.222944;6901;1538;6131;23339;3.38;694;637;0.9174;2551;3.6751;38.60
1994;102;0.235300;5362;1262;4731;17208;3.21;527;486;0.9208;1857;3.5217;36.76
1994;103;0.248345;4100;1018;3591;12477;3.04;394;364;0.9242;1330;3.3735;34.98
1994;104;0.262117;3082;808;2678;8885;2.88;290;269;0.9274;935;3.2303;33.26
1994;105;0.276658;2274;629;1960;6207;2.73;209;194;0.9305;646;3.0921;31.61
1994;106;0.292009;1645;480;1405;4248;2.58;148;138;0.9335;437;2.9589;30.01
1994;107;0.308217;1165;359;985;2843;2.44;102;96;0.9364;289;2.8304;28.46
1994;108;0.325329;806;262;675;1857;2.31;69;65;0.9391;187;2.7068;26.98
1994;109;0.343396;544;187;450;1183;2.18;46;43;0.9418;118;2.5880;25.56
1994;110;0.362472;357;129;292;733;2.05;29;28;0.9444;72;2.4741;24.19
1994;111;0.382614;228;87;184;440;1.93;18;17;0.9468;43;2.3655;22.89
1994;112;0.403881;140;57;112;256;1.82;11;10;0.9491;25;2.2625;21.65
1994;113;0.426336;84;36;66;144;1.72;6;6;0.9513;14;2.1666;20.50
1994;114;0.447509;48;21;37;78;1.63;4;3;0.9532;7;2.0804;19.47
1994;115;0.467829;27;12;20;41;1.54;2;2;0.9550;4;2.0005;18.51
1994;116;0.489079;14;7;11;21;1.46;1;1;0.9568;2;1.9234;17.58
1994;117;0.511302;7;4;5;10;1.38;1;0;0.9584;1;1.8488;16.69
1994;118;0.534542;4;2;3;5;1.31;0;0;0.9601;0;1.7768;15.82
1994;119;0.558847;2;1;1;2;1.23;0;0;0.9616;0;1.7074;14.99
1995;0;0.006794;100000;679;99410;8455366;84.55;100000;15887;0.1589;3741213;37.4121;443.45
1995;1;0.000533;99321;53;99294;8355956;84.13;97088;15223;0.1568;3641213;37.5044;444.55
1995;2;0.000311;99268;31;99252;8256662;83.18;94854;15172;0.1600;3544126;37.3639;442.87
1995;3;0.000236;99237;23;99225;8157410;82.20;92693;15143;0.1634;3449271;37.2119;441.04
1995;4;0.000191;99213;19;99204;8058184;81.22;90587;15122;0.1669;3356579;37.0535;439.14
1995;5;0.000165;99194;16;99186;7958981;80.24;88534;15105;0.1706;3265991;36.8898;437.18
1995;6;0.000148;99178;15;99171;7859794;79.25;86529;15091;0.1744;3177457;36.7213;435.16
1995;7;0.000136;99163;14;99157;7760624;78.26;84571;15078;0.1783;3090928;36.5483;433.08
1995;8;0.000122;99150;12;99144;7661467;77.27;82658;15067;0.1823;3006357;36.3709;430.95
1995;9;0.000113;99138;11;99132;7562323;76.28;80790;15057;0.1864;2923699;36.1888;428.77
1995;10;0.000107;99127;11;99121;7463191;75.29;78965;15048;0.1906;2842909;36.0022;426.53
1995;11;0.000093;99116;9;99111;7364070;74.30;77181;15040;0.1949;2763944;35.8111;424.23
1995;12;0.000116;99107;12;99101;7264958;73.30;75439;15033;0.1993;2686763;35.6150;421.88
1995;13;0.000143;99095;14;99088;7165857;72.31;73734;15024;0.2038;2611324;35.4153;419.48
1995;14;0.000183;99081;18;99072;7066769;71.32;72066;15014;0.2083;2537589;35.2119;417.04
1995;15;0.000207;99063;21;99053;6967697;70.34;70433;15001;0.2130;2465523;35.0052;414.56
1995;16;0.000246;99042;24;99030;6868644;69.35;68835;14987;0.2177;2395090;34.7945;412.03
1995;17;0.000274;99018;27;99005;6769614;68.37;67271;14970;0.2225;2326255;34.5803;409.46
1995;18;0.000297;98991;29;98976;6670610;67.39;65741;14952;0.2274;2258983;34.3620;406.84
1995;19;0.000338;98962;33;98945;6571633;66.41;64244;14933;0.2324;2193243;34.1395;404.17
1995;20;0.000400;98928;40;98908;6472689;65.43;62778;14912;0.2375;2128999;33.9132;401.46
1995;21;0.000466;98889;46;98865;6373780;64.45;61342;14887;0.2427;2066221;33.6837;398.70
1995;22;0.000515;98842;51;98817;6274915;63.48;59935;14859;0.2479;2004879;33.4510;395.91
1995;23;0.000521;98792;51;98766;6176098;62.52;58557;14829;0.2532;1944945;33.2145;393.07
1995;24;0.000555;98740;55;98713;6077332;61.55;57211;14799;0.2587;1886387;32.9726;390.17
1995;25;0.000587;98685;58;98656;5978619;60.58;55894;14768;0.2642;1829177;32.7261;387.21
1995;26;0.000623;98627;61;98597;5879963;59.62;54605;14736;0.2699;1773283;32.4749;384.20
1995;27;0.000664;98566;65;98533;5781367;58.65;53344;14703;0.2756;1718678;32.2189;381.13
1995;28;0.000713;98500;70;98465;5682834;57.69;52110;14668;0.2815;1665334;31.9581;378.00
1995;29;0.000768;98430;76;98392;5584368;56.73;50902;14632;0.2875;1613225;31.6928;374.81
1995;30;0.000825;98354;81;98314;5485976;55.78;49719;14594;0.2935;1562323;31.4229;371.57
1995;31;0.000881;98273;87;98230;5387662;54.82;48561;14554;0.2997;1512603;31.1483;368.28
1995;32;0.000929;98187;91;98141;5289432;53.87;47428;14512;0.3060;1464042;30.8689;364.93
1995;33;0.000969;98096;95;98048;5191291;52.92;46318;14469;0.3124;1416614;30.5843;361.51
1995;34;0.001002;98000;98;97951;5093243;51.97;45233;14425;0.3189;1370296;30.2941;358.03
1995;35;0.001036;97902;101;97852;4995292;51.02;44172;14381;0.3256;1325063;29.9979;354.47
1995;36;0.001074;97801;105;97748;4897440;50.08;43134;14336;0.3324;1280891;29.6956;350.85
1995;37;0.001110;97696;108;97642;4799692;49.13;42119;14291;0.3393;1237757;29.3872;347.15
1995;38;0.001144;97587;112;97532;4702050;48.18;41126;14245;0.3464;1195638;29.0724;343.37
1995;39;0.001178;97476;115;97418;4604519;47.24;40156;14199;0.3536;1154512;28.7509;339.51
1995;40;0.001220;97361;119;97301;4507100;46.29;39207;14153;0.3610;1114356;28.4227;335.57
1995;41;0.001271;97242;124;97180;4409799;45.35;38278;14106;0.3685;1075149;28.0877;331.55
1995;42;0.001332;97118;129;97054;4312619;44.41;37370;14058;0.3762;1036871;27.7460;327.45
1995;43;0.001404;96989;136;96921;4215565;43.46;36481;14010;0.3840;999501;27.3976;323.27
1995;44;0.001489;96853;144;96781;4118644;42.52;35611;13960;0.3920;963020;27.0427;319.01
1995;45;0.001583;96709;153;96632;4021863;41.59;34759;13908;0.4001;927408;26.6814;314.68
1995;46;0.001693;96556;164;96474;3925231;40.65;33923;13854;0.4084;892650;26.3138;310.27
1995;47;0.001832;96392;177;96304;3828757;39.72;33104;13798;0.4168;858727;25.9399;305.78
1995;48;0.002003;96215;193;96119;3732453;38.79;32301;13739;0.4253;825622;25.5604;301.22
1995;49;0.002200;96023;211;95917;3636334;37.87;31511;13675;0.4340;793321;25.1757;296.61
1995;50;0.002407;95811;231;95696;3540417;36.95;30735;13607;0.4427;761810;24.7862;291.93
1995;51;0.002620;95581;250;95456;3444721;36.04;29972;13535;0.4516;731075;24.3920;287.20
1995;52;0.002848;95330;272;95195;3349265;35.13;29221;13458;0.4606;701103;23.9929;282.42
1995;53;0.003092;95059;294;94912;3254071;34.23;28483;13377;0.4697;671882;23.5890;277.57
1995;54;0.003345;94765;317;94606;3159159;33.34;27756;13291;0.4788;643399;23.1802;272.66
1995;55;0.003629;94448;343;94277;3064553;32.45;27042;13200;0.4881;615642;22.7665;267.70
1995;56;0.003913;94105;368;93921;2970276;31.56;26338;13104;0.4975;588601;22.3482;262.68
1995;57;0.004140;93737;388;93543;2876355;30.69;25645;13004;0.5071;562263;21.9250;257.60
1995;58;0.004286;93349;400;93149;2782812;29.81;24964;12900;0.5167;536618;21.4953;252.44
1995;59;0.004386;92949;408;92745;2689663;28.94;24299;12795;0.5266;511654;21.0569;247.18
1995;60;0.004491;92541;416;92333;2596918;28.06;23648;12691;0.5367;487355;20.6086;241.80
1995;61;0.004660;92125;429;91911;2504585;27.19;23013;12587;0.5470;463707;20.1501;236.30
1995;62;0.004924;91696;452;91470;2412675;26.31;22390;12482;0.5575;440694;19.6823;230.69
1995;63;0.005319;91245;485;91002;2321204;25.44;21779;12375;0.5682;418304;19.2066;224.98
1995;64;0.005833;90759;529;90494;2230202;24.57;21176;12261;0.5790;396525;18.7249;219.20
1995;65;0.006445;90230;582;89939;2139708;23.71;20579;12141;0.5899;375349;18.2390;213.37
1995;66;0.007110;89648;637;89330;2049769;22.86;19987;12011;0.6009;354769;17.7499;207.50
1995;67;0.007802;89011;694;88664;1960439;22.02;19399;11872;0.6120;334782;17.2578;201.59
1995;68;0.008498;88316;751;87941;1871776;21.19;18815;11724;0.6231;315383;16.7626;195.65
1995;69;0.009225;87566;808;87162;1783835;20.37;18235;11568;0.6344;296568;16.2633;189.66
1995;70;0.010078;86758;874;86321;1696673;19.56;17661;11403;0.6457;278333;15.7598;183.62
1995;71;0.011067;85884;950;85408;1610352;18.75;17090;11229;0.6571;260672;15.2529;177.54
1995;72;0.012117;84933;1029;84419;1524943;17.95;16521;11044;0.6685;243582;14.7439;171.43
1995;73;0.013223;83904;1109;83349;1440525;17.17;15954;10849;0.6800;227061;14.2325;165.29
1995;74;0.014438;82795;1195;82197;1357176;16.39;15389;10642;0.6916;211108;13.7183;159.12
1995;75;0.015993;81599;1305;80947;1274979;15.62;14826;10425;0.7032;195719;13.2014;152.92
1995;76;0.017830;80294;1432;79578;1194032;14.87;14261;10194;0.7148;180893;12.6849;146.72
1995;77;0.019682;78863;1552;78086;1114454;14.13;13691;9945;0.7264;166633;12.1706;140.55
1995;78;0.021478;77310;1661;76480;1036367;13.41;13120;9682;0.7379;152941;11.6570;134.38
1995;79;0.023421;75650;1772;74764;959887;12.69;12550;9406;0.7495;139821;11.1414;128.20
1995;80;0.025642;73878;1894;72931;885123;11.98;11980;9119;0.7612;127271;10.6235;121.98
1995;81;0.028557;71984;2056;70956;812192;11.28;11411;8818;0.7728;115291;10.1039;115.75
1995;82;0.032586;69928;2279;68789;741237;10.60;10835;8500;0.7845;103881;9.5871;109.54
1995;83;0.038003;67649;2571;66364;672448;9.94;10247;8155;0.7958;93045;9.0805;103.47
1995;84;0.044611;65078;2903;63627;606084;9.31;9636;7774;0.8068;82798;8.5929;97.61
1995;85;0.052039;62175;3236;60557;542457;8.72;8999;7354;0.8172;73163;8.1302;92.06
1995;86;0.059964;58940;3534;57173;481900;8.18;8339;6896;0.8270;64164;7.6946;86.84
1995;87;0.068189;55405;3778;53516;424727;7.67;7663;6407;0.8362;55825;7.2855;81.93
1995;88;0.076666;51627;3958;49648;371211;7.19;6979;5897;0.8449;48162;6.9006;77.31
1995;89;0.085484;47669;4075;45632;321563;6.75;6300;5374;0.8530;41183;6.5375;72.95
1995;90;0.094780;43594;4132;41528;275931;6.33;5631;4847;0.8607;34883;6.1944;68.83
1995;91;0.104712;39462;4132;37396;234402;5.94;4983;4325;0.8680;29252;5.8702;64.94
1995;92;0.115445;35330;4079;33291;197006;5.58;4361;3815;0.8749;24269;5.5649;61.28
1995;93;0.127124;31252;3973;29265;163715;5.24;3771;3323;0.8813;19908;5.2794;57.85
1995;94;0.139888;27279;3816;25371;134450;4.93;3217;2855;0.8872;16137;5.0154;54.69
1995;95;0.152677;23463;3582;21672;109079;4.65;2705;2415;0.8926;12920;4.7759;51.81
1995;96;0.165262;19881;3286;18238;87408;4.40;2241;2011;0.8975;10214;4.5587;49.20
1995;97;0.177397;16595;2944;15123;69170;4.17;1828;1649;0.9019;7974;4.3613;46.84
1995;98;0.188823;13651;2578;12362;54047;3.96;1470;1332;0.9060;6145;4.1802;44.66
1995;99;0.199282;11073;2207;9970;41684;3.76;1166;1061;0.9098;4675;4.0107;42.63
1995;100;0.210324;8867;1865;7934;31714;3.58;912;834;0.9135;3510;3.8464;40.66
1995;101;0.221981;7002;1554;6225;23780;3.40;704;646;0.9171;2597;3.6875;38.75
1995;102;0.234288;5448;1276;4809;17555;3.22;536;493;0.9206;1893;3.5337;36.90
1995;103;0.247280;4171;1031;3656;12746;3.06;401;370;0.9239;1357;3.3850;35.12
1995;104;0.260998;3140;819;2730;9090;2.90;295;274;0.9271;956;3.2415;33.40
1995;105;0.275480;2320;639;2001;6360;2.74;213;198;0.9302;661;3.1028;31.73
1995;106;0.290770;1681;489;1437;4360;2.59;151;141;0.9332;448;2.9691;30.13
1995;107;0.306914;1192;366;1009;2923;2.45;105;98;0.9361;297;2.8403;28.58
1995;108;0.323959;826;268;693;1914;2.32;71;67;0.9389;193;2.7163;27.10
1995;109;0.341955;559;191;463;1221;2.19;47;44;0.9416;122;2.5972;25.67
1995;110;0.360957;368;133;301;758;2.06;30;28;0.9442;75;2.4830;24.30
1995;111;0.381020;235;90;190;457;1.94;19;18;0.9466;45;2.3740;22.99
1995;112;0.402204;145;58;116;267;1.83;11;11;0.9489;26;2.2708;21.75
1995;113;0.424572;87;37;68;150;1.73;7;6;0.9511;14;2.1747;20.60
1995;114;0.445551;50;22;39;82;1.64;4;4;0.9530;8;2.0884;19.56
1995;115;0.465789;28;13;21;43;1.55;2;2;0.9548;4;2.0083;18.60
1995;116;0.486954;15;7;11;22;1.47;1;1;0.9566;2;1.9308;17.67
1995;117;0.509087;8;4;6;11;1.39;1;1;0.9583;1;1.8560;16.77
1995;118;0.532235;4;2;3;5;1.31;0;0;0.9599;0;1.7837;15.90
1995;119;0.556443;2;1;1;2;1.24;0;0;0.9615;0;1.7140;15.07
1996;0;0.006592;100000;659;99425;8464864;84.65;100000;15838;0.1584;3743358;37.4336;443.70
1996;1;0.000489;99341;49;99317;8365439;84.21;97107;15194;0.1565;3643358;37.5189;444.73
1996;2;0.000312;99292;31;99277;8266122;83.25;94878;15148;0.1597;3546251;37.3771;443.03
